## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT bams/SRR12638340.sorted.bam --OUTPUT bams/SRR12638340.sorted.markdup.bam --METRICS_FILE stats/SRR12638340.metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 09 20:07:26 EST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	972	397566	1253	37086	962	181247	0	0.456543	289855

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	0.999999	148678	148678
2.0	1.253699	33898	33898
3.0	1.318062	13676	13676
4.0	1.334391	6688	6688
5.0	1.338534	4137	4137
6.0	1.339585	2431	2431
7.0	1.339852	1679	1679
8.0	1.339919	1158	1158
9.0	1.339937	830	830
10.0	1.339941	595	595
11.0	1.339942	471	471
12.0	1.339942	347	347
13.0	1.339942	295	295
14.0	1.339942	230	230
15.0	1.339942	173	173
16.0	1.339942	149	149
17.0	1.339942	130	130
18.0	1.339942	97	97
19.0	1.339942	79	79
20.0	1.339942	74	74
21.0	1.339942	59	59
22.0	1.339942	54	54
23.0	1.339942	38	38
24.0	1.339942	36	36
25.0	1.339942	30	30
26.0	1.339942	30	30
27.0	1.339942	29	29
28.0	1.339942	25	25
29.0	1.339942	31	31
30.0	1.339942	17	17
31.0	1.339942	17	17
32.0	1.339942	13	13
33.0	1.339942	10	10
34.0	1.339942	20	20
35.0	1.339942	8	8
36.0	1.339942	3	3
37.0	1.339942	7	7
38.0	1.339942	5	5
39.0	1.339942	5	5
40.0	1.339942	6	6
41.0	1.339942	5	5
42.0	1.339942	5	5
43.0	1.339942	2	2
44.0	1.339942	2	2
45.0	1.339942	2	2
46.0	1.339942	3	3
47.0	1.339942	6	6
48.0	1.339942	2	2
49.0	1.339942	1	1
50.0	1.339942	2	2
51.0	1.339942	1	1
52.0	1.339942	3	3
53.0	1.339942	1	1
54.0	1.339942	2	2
55.0	1.339942	0	0
56.0	1.339942	1	1
57.0	1.339942	0	0
58.0	1.339942	2	2
59.0	1.339942	2	2
60.0	1.339942	0	0
61.0	1.339942	0	0
62.0	1.339942	0	0
63.0	1.339942	0	0
64.0	1.339942	0	0
65.0	1.339942	2	2
66.0	1.339942	1	1
67.0	1.339942	2	2
68.0	1.339942	0	0
69.0	1.339942	1	1
70.0	1.339942	1	1
71.0	1.339942	1	1
72.0	1.339942	1	1
73.0	1.339942	0	0
74.0	1.339942	0	0
75.0	1.339942	0	0
76.0	1.339942	3	3
77.0	1.339942	0	0
78.0	1.339942	0	0
79.0	1.339942	0	0
80.0	1.339942	0	0
81.0	1.339942	2	2
82.0	1.339942	1	1
83.0	1.339942	0	0
84.0	1.339942	1	1
85.0	1.339942	0	0
86.0	1.339942	0	0
87.0	1.339942	0	0
88.0	1.339942	0	0
89.0	1.339942	0	0
90.0	1.339942	0	0
91.0	1.339942	1	1
92.0	1.339942	0	0
93.0	1.339942	0	0
94.0	1.339942	0	0
95.0	1.339942	0	0
96.0	1.339942	0	0
97.0	1.339942	0	0
98.0	1.339942	0	0
99.0	1.339942	0	0
100.0	1.339942	0	0
103.0	0	1	1
112.0	0	1	1

