## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT bams/SRR13644063.sorted.bam --OUTPUT bams/SRR13644063.sorted.markdup.bam --METRICS_FILE stats/SRR13644063.metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 09 19:32:51 EST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	69	12213	90	149117	47	1306	0	0.108553	52956

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	0.999999	10017	10017
2.0	1.794034	683	683
3.0	2.424528	128	128
4.0	2.925163	37	37
5.0	3.322686	13	13
6.0	3.638334	9	9
7.0	3.88897	9	9
8.0	4.087984	2	2
9.0	4.246008	4	4
10.0	4.371486	3	3
11.0	4.471119	0	0
12.0	4.550232	0	0
13.0	4.613051	0	0
14.0	4.662931	1	1
15.0	4.702537	0	0
16.0	4.733987	0	0
17.0	4.758958	0	0
18.0	4.778787	0	0
19.0	4.794531	0	0
20.0	4.807033	1	1
21.0	4.81696	0	0
22.0	4.824842	0	0
23.0	4.831101	0	0
24.0	4.836071	0	0
25.0	4.840017	0	0
26.0	4.843151	0	0
27.0	4.845639	0	0
28.0	4.847614	0	0
29.0	4.849183	0	0
30.0	4.850429	0	0
31.0	4.851418	0	0
32.0	4.852203	0	0
33.0	4.852826	0	0
34.0	4.853322	0	0
35.0	4.853715	0	0
36.0	4.854027	0	0
37.0	4.854275	0	0
38.0	4.854472	0	0
39.0	4.854628	0	0
40.0	4.854752	0	0
41.0	4.854851	0	0
42.0	4.854929	0	0
43.0	4.854991	0	0
44.0	4.85504	0	0
45.0	4.85508	0	0
46.0	4.855111	0	0
47.0	4.855135	0	0
48.0	4.855155	0	0
49.0	4.855171	0	0
50.0	4.855183	0	0
51.0	4.855193	0	0
52.0	4.855201	0	0
53.0	4.855207	0	0
54.0	4.855212	0	0
55.0	4.855216	0	0
56.0	4.855219	0	0
57.0	4.855221	0	0
58.0	4.855223	0	0
59.0	4.855225	0	0
60.0	4.855226	0	0
61.0	4.855227	0	0
62.0	4.855228	0	0
63.0	4.855228	0	0
64.0	4.855229	0	0
65.0	4.855229	0	0
66.0	4.855229	0	0
67.0	4.85523	0	0
68.0	4.85523	0	0
69.0	4.85523	0	0
70.0	4.85523	0	0
71.0	4.85523	0	0
72.0	4.85523	0	0
73.0	4.85523	0	0
74.0	4.85523	0	0
75.0	4.85523	0	0
76.0	4.85523	0	0
77.0	4.85523	0	0
78.0	4.855231	0	0
79.0	4.855231	0	0
80.0	4.855231	0	0
81.0	4.855231	0	0
82.0	4.855231	0	0
83.0	4.855231	0	0
84.0	4.855231	0	0
85.0	4.855231	0	0
86.0	4.855231	0	0
87.0	4.855231	0	0
88.0	4.855231	0	0
89.0	4.855231	0	0
90.0	4.855231	0	0
91.0	4.855231	0	0
92.0	4.855231	0	0
93.0	4.855231	0	0
94.0	4.855231	0	0
95.0	4.855231	0	0
96.0	4.855231	0	0
97.0	4.855231	0	0
98.0	4.855231	0	0
99.0	4.855231	0	0
100.0	4.855231	0	0

