## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT bams/SRR12983970.sorted.bam --OUTPUT bams/SRR12983970.sorted.markdup.bam --METRICS_FILE stats/SRR12983970.metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 09 19:35:43 EST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	1000	692381	1518	40520	981	368112	0	0.531985	390652

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	0.999999	208491	208491
2.0	1.169929	53174	53174
3.0	1.198804	22710	22710
4.0	1.203711	12295	12295
5.0	1.204545	7464	7464
6.0	1.204687	4772	4772
7.0	1.204711	3211	3211
8.0	1.204715	2402	2402
9.0	1.204716	1772	1772
10.0	1.204716	1397	1397
11.0	1.204716	1039	1039
12.0	1.204716	806	806
13.0	1.204716	703	703
14.0	1.204716	532	532
15.0	1.204716	452	452
16.0	1.204716	424	424
17.0	1.204716	338	338
18.0	1.204716	272	272
19.0	1.204716	220	220
20.0	1.204716	213	213
21.0	1.204716	144	144
22.0	1.204716	147	147
23.0	1.204716	115	115
24.0	1.204716	116	116
25.0	1.204716	100	100
26.0	1.204716	88	88
27.0	1.204716	77	77
28.0	1.204716	68	68
29.0	1.204716	57	57
30.0	1.204716	51	51
31.0	1.204716	41	41
32.0	1.204716	44	44
33.0	1.204716	47	47
34.0	1.204716	37	37
35.0	1.204716	35	35
36.0	1.204716	36	36
37.0	1.204716	31	31
38.0	1.204716	23	23
39.0	1.204716	21	21
40.0	1.204716	25	25
41.0	1.204716	24	24
42.0	1.204716	19	19
43.0	1.204716	9	9
44.0	1.204716	15	15
45.0	1.204716	14	14
46.0	1.204716	9	9
47.0	1.204716	5	5
48.0	1.204716	14	14
49.0	1.204716	9	9
50.0	1.204716	14	14
51.0	1.204716	13	13
52.0	1.204716	10	10
53.0	1.204716	5	5
54.0	1.204716	4	4
55.0	1.204716	7	7
56.0	1.204716	3	3
57.0	1.204716	4	4
58.0	1.204716	4	4
59.0	1.204716	5	5
60.0	1.204716	5	5
61.0	1.204716	3	3
62.0	1.204716	2	2
63.0	1.204716	5	5
64.0	1.204716	3	3
65.0	1.204716	4	4
66.0	1.204716	1	1
67.0	1.204716	1	1
68.0	1.204716	1	1
69.0	1.204716	3	3
70.0	1.204716	2	2
71.0	1.204716	2	2
72.0	1.204716	4	4
73.0	1.204716	1	1
74.0	1.204716	2	2
75.0	1.204716	5	5
76.0	1.204716	1	1
77.0	1.204716	2	2
78.0	1.204716	2	2
79.0	1.204716	1	1
80.0	1.204716	1	1
81.0	1.204716	0	0
82.0	1.204716	3	3
83.0	1.204716	1	1
84.0	1.204716	1	1
85.0	1.204716	2	2
86.0	1.204716	1	1
87.0	1.204716	1	1
88.0	1.204716	1	1
89.0	1.204716	3	3
90.0	1.204716	2	2
91.0	1.204716	4	4
92.0	1.204716	0	0
93.0	1.204716	1	1
94.0	1.204716	0	0
95.0	1.204716	0	0
96.0	1.204716	0	0
97.0	1.204716	2	2
98.0	1.204716	1	1
99.0	1.204716	1	1
100.0	1.204716	0	0
103.0	0	1	1
104.0	0	1	1
117.0	0	1	1
118.0	0	1	1
119.0	0	1	1
120.0	0	2	2
122.0	0	1	1
129.0	0	1	1
133.0	0	1	1
141.0	0	1	1
143.0	0	1	1
145.0	0	1	1
158.0	0	1	1
161.0	0	1	1
164.0	0	1	1
223.0	0	1	1

