## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT bams/SRR13644077.sorted.bam --OUTPUT bams/SRR13644077.sorted.markdup.bam --METRICS_FILE stats/SRR13644077.metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 09 19:33:06 EST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	216	162583	964	8138	207	37481	0	0.231018	296041

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	0.999999	103761	103761
2.0	1.577416	14089	14089
3.0	1.910826	3909	3909
4.0	2.103343	1574	1574
5.0	2.214505	745	745
6.0	2.278692	351	351
7.0	2.315755	213	213
8.0	2.337155	127	127
9.0	2.349512	90	90
10.0	2.356648	55	55
11.0	2.360767	44	44
12.0	2.363146	35	35
13.0	2.36452	23	23
14.0	2.365313	17	17
15.0	2.365771	11	11
16.0	2.366036	8	8
17.0	2.366188	8	8
18.0	2.366277	6	6
19.0	2.366327	3	3
20.0	2.366357	7	7
21.0	2.366374	3	3
22.0	2.366384	2	2
23.0	2.366389	1	1
24.0	2.366393	4	4
25.0	2.366394	2	2
26.0	2.366396	1	1
27.0	2.366396	1	1
28.0	2.366397	1	1
29.0	2.366397	0	0
30.0	2.366397	1	1
31.0	2.366397	0	0
32.0	2.366397	2	2
33.0	2.366397	0	0
34.0	2.366397	1	1
35.0	2.366397	2	2
36.0	2.366397	0	0
37.0	2.366397	3	3
38.0	2.366397	1	1
39.0	2.366397	0	0
40.0	2.366397	0	0
41.0	2.366397	0	0
42.0	2.366397	0	0
43.0	2.366397	0	0
44.0	2.366397	1	1
45.0	2.366397	0	0
46.0	2.366397	0	0
47.0	2.366397	0	0
48.0	2.366397	0	0
49.0	2.366397	0	0
50.0	2.366397	0	0
51.0	2.366397	0	0
52.0	2.366397	0	0
53.0	2.366397	0	0
54.0	2.366397	0	0
55.0	2.366397	0	0
56.0	2.366397	0	0
57.0	2.366397	0	0
58.0	2.366397	0	0
59.0	2.366397	0	0
60.0	2.366397	0	0
61.0	2.366397	0	0
62.0	2.366397	0	0
63.0	2.366397	0	0
64.0	2.366397	0	0
65.0	2.366397	0	0
66.0	2.366397	0	0
67.0	2.366397	0	0
68.0	2.366397	0	0
69.0	2.366397	0	0
70.0	2.366397	0	0
71.0	2.366397	0	0
72.0	2.366397	0	0
73.0	2.366397	0	0
74.0	2.366397	0	0
75.0	2.366397	0	0
76.0	2.366397	0	0
77.0	2.366397	0	0
78.0	2.366397	0	0
79.0	2.366397	0	0
80.0	2.366397	0	0
81.0	2.366397	0	0
82.0	2.366397	0	0
83.0	2.366397	0	0
84.0	2.366397	0	0
85.0	2.366397	0	0
86.0	2.366397	0	0
87.0	2.366397	0	0
88.0	2.366397	0	0
89.0	2.366397	0	0
90.0	2.366397	0	0
91.0	2.366397	0	0
92.0	2.366397	0	0
93.0	2.366397	0	0
94.0	2.366397	0	0
95.0	2.366397	0	0
96.0	2.366397	0	0
97.0	2.366397	0	0
98.0	2.366397	0	0
99.0	2.366397	0	0
100.0	2.366397	0	0

