## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT bams/SRR12638323.sorted.bam --OUTPUT bams/SRR12638323.sorted.markdup.bam --METRICS_FILE stats/SRR12638323.metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 09 19:34:00 EST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	504	236321	636	432862	482	109877	0	0.465472	167021

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	85887	85887
2.0	1.242945	20107	20107
3.0	1.301968	8180	8180
4.0	1.316307	4213	4213
5.0	1.319791	2380	2380
6.0	1.320637	1531	1531
7.0	1.320843	979	979
8.0	1.320893	713	713
9.0	1.320905	515	515
10.0	1.320908	407	407
11.0	1.320909	262	262
12.0	1.320909	214	214
13.0	1.320909	193	193
14.0	1.320909	134	134
15.0	1.320909	110	110
16.0	1.320909	74	74
17.0	1.320909	77	77
18.0	1.320909	75	75
19.0	1.320909	55	55
20.0	1.320909	39	39
21.0	1.320909	40	40
22.0	1.320909	23	23
23.0	1.320909	23	23
24.0	1.320909	24	24
25.0	1.320909	20	20
26.0	1.320909	18	18
27.0	1.320909	19	19
28.0	1.320909	15	15
29.0	1.320909	5	5
30.0	1.320909	13	13
31.0	1.320909	5	5
32.0	1.320909	9	9
33.0	1.320909	5	5
34.0	1.320909	6	6
35.0	1.320909	5	5
36.0	1.320909	7	7
37.0	1.320909	4	4
38.0	1.320909	6	6
39.0	1.320909	2	2
40.0	1.320909	7	7
41.0	1.320909	3	3
42.0	1.320909	3	3
43.0	1.320909	1	1
44.0	1.320909	0	0
45.0	1.320909	1	1
46.0	1.320909	4	4
47.0	1.320909	1	1
48.0	1.320909	0	0
49.0	1.320909	3	3
50.0	1.320909	3	3
51.0	1.320909	2	2
52.0	1.320909	1	1
53.0	1.320909	3	3
54.0	1.320909	2	2
55.0	1.320909	0	0
56.0	1.320909	2	2
57.0	1.320909	1	1
58.0	1.320909	0	0
59.0	1.320909	1	1
60.0	1.320909	0	0
61.0	1.320909	0	0
62.0	1.320909	0	0
63.0	1.320909	1	1
64.0	1.320909	0	0
65.0	1.320909	2	2
66.0	1.320909	0	0
67.0	1.320909	0	0
68.0	1.320909	0	0
69.0	1.320909	0	0
70.0	1.320909	0	0
71.0	1.320909	0	0
72.0	1.320909	0	0
73.0	1.320909	1	1
74.0	1.320909	1	1
75.0	1.320909	0	0
76.0	1.320909	0	0
77.0	1.320909	0	0
78.0	1.320909	0	0
79.0	1.320909	0	0
80.0	1.320909	1	1
81.0	1.320909	0	0
82.0	1.320909	3	3
83.0	1.320909	0	0
84.0	1.320909	0	0
85.0	1.320909	0	0
86.0	1.320909	0	0
87.0	1.320909	0	0
88.0	1.320909	0	0
89.0	1.320909	0	0
90.0	1.320909	1	1
91.0	1.320909	0	0
92.0	1.320909	0	0
93.0	1.320909	0	0
94.0	1.320909	0	0
95.0	1.320909	0	0
96.0	1.320909	0	0
97.0	1.320909	0	0
98.0	1.320909	1	1
99.0	1.320909	1	1
100.0	1.320909	0	0

