## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT bams/SRR12983973.sorted.bam --OUTPUT bams/SRR12983973.sorted.markdup.bam --METRICS_FILE stats/SRR12983973.metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 09 20:18:33 EST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	920	581002	2881	24090	903	264951	0	0.45644	423400

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	0.999999	218687	218687
2.0	1.25354	48508	48508
3.0	1.317823	19481	19481
4.0	1.334121	9940	9940
5.0	1.338254	5780	5780
6.0	1.339301	3596	3596
7.0	1.339567	2449	2449
8.0	1.339634	1662	1662
9.0	1.339651	1253	1253
10.0	1.339656	900	900
11.0	1.339657	712	712
12.0	1.339657	521	521
13.0	1.339657	381	381
14.0	1.339657	353	353
15.0	1.339657	256	256
16.0	1.339657	241	241
17.0	1.339657	186	186
18.0	1.339657	165	165
19.0	1.339657	123	123
20.0	1.339657	109	109
21.0	1.339657	81	81
22.0	1.339657	89	89
23.0	1.339657	68	68
24.0	1.339657	52	52
25.0	1.339657	39	39
26.0	1.339657	35	35
27.0	1.339657	44	44
28.0	1.339657	35	35
29.0	1.339657	22	22
30.0	1.339657	20	20
31.0	1.339657	21	21
32.0	1.339657	19	19
33.0	1.339657	17	17
34.0	1.339657	24	24
35.0	1.339657	19	19
36.0	1.339657	9	9
37.0	1.339657	6	6
38.0	1.339657	10	10
39.0	1.339657	11	11
40.0	1.339657	12	12
41.0	1.339657	5	5
42.0	1.339657	7	7
43.0	1.339657	8	8
44.0	1.339657	6	6
45.0	1.339657	9	9
46.0	1.339657	8	8
47.0	1.339657	7	7
48.0	1.339657	3	3
49.0	1.339657	4	4
50.0	1.339657	1	1
51.0	1.339657	2	2
52.0	1.339657	5	5
53.0	1.339657	2	2
54.0	1.339657	3	3
55.0	1.339657	0	0
56.0	1.339657	3	3
57.0	1.339657	0	0
58.0	1.339657	5	5
59.0	1.339657	1	1
60.0	1.339657	2	2
61.0	1.339657	1	1
62.0	1.339657	3	3
63.0	1.339657	0	0
64.0	1.339657	0	0
65.0	1.339657	1	1
66.0	1.339657	2	2
67.0	1.339657	1	1
68.0	1.339657	3	3
69.0	1.339657	1	1
70.0	1.339657	0	0
71.0	1.339657	2	2
72.0	1.339657	1	1
73.0	1.339657	0	0
74.0	1.339657	0	0
75.0	1.339657	1	1
76.0	1.339657	1	1
77.0	1.339657	0	0
78.0	1.339657	0	0
79.0	1.339657	0	0
80.0	1.339657	0	0
81.0	1.339657	1	1
82.0	1.339657	1	1
83.0	1.339657	0	0
84.0	1.339657	1	1
85.0	1.339657	0	0
86.0	1.339657	2	2
87.0	1.339657	0	0
88.0	1.339657	1	1
89.0	1.339657	1	1
90.0	1.339657	0	0
91.0	1.339657	1	1
92.0	1.339657	0	0
93.0	1.339657	0	0
94.0	1.339657	0	0
95.0	1.339657	1	1
96.0	1.339657	1	1
97.0	1.339657	0	0
98.0	1.339657	1	1
99.0	1.339657	0	0
100.0	1.339657	1	1
103.0	0	1	1
105.0	0	1	1
107.0	0	1	1
117.0	0	1	1
159.0	0	1	1

