## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT bams/SRR12638349.sorted.bam --OUTPUT bams/SRR12638349.sorted.markdup.bam --METRICS_FILE stats/SRR12638349.metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 09 20:09:32 EST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	626	305126	779	41046	611	120449	0	0.395347	276141

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	0.999999	132997	132997
2.0	1.331222	28175	28175
3.0	1.44093	10351	10351
4.0	1.477268	4995	4995
5.0	1.489304	2671	2671
6.0	1.49329	1632	1632
7.0	1.494611	1066	1066
8.0	1.495048	667	667
9.0	1.495193	485	485
10.0	1.495241	383	383
11.0	1.495257	255	255
12.0	1.495262	182	182
13.0	1.495264	148	148
14.0	1.495264	118	118
15.0	1.495265	106	106
16.0	1.495265	63	63
17.0	1.495265	59	59
18.0	1.495265	41	41
19.0	1.495265	36	36
20.0	1.495265	29	29
21.0	1.495265	31	31
22.0	1.495265	21	21
23.0	1.495265	28	28
24.0	1.495265	13	13
25.0	1.495265	12	12
26.0	1.495265	10	10
27.0	1.495265	11	11
28.0	1.495265	7	7
29.0	1.495265	8	8
30.0	1.495265	7	7
31.0	1.495265	5	5
32.0	1.495265	7	7
33.0	1.495265	6	6
34.0	1.495265	4	4
35.0	1.495265	4	4
36.0	1.495265	2	2
37.0	1.495265	2	2
38.0	1.495265	3	3
39.0	1.495265	3	3
40.0	1.495265	3	3
41.0	1.495265	2	2
42.0	1.495265	3	3
43.0	1.495265	0	0
44.0	1.495265	4	4
45.0	1.495265	4	4
46.0	1.495265	3	3
47.0	1.495265	2	2
48.0	1.495265	1	1
49.0	1.495265	2	2
50.0	1.495265	1	1
51.0	1.495265	0	0
52.0	1.495265	1	1
53.0	1.495265	0	0
54.0	1.495265	1	1
55.0	1.495265	0	0
56.0	1.495265	1	1
57.0	1.495265	1	1
58.0	1.495265	1	1
59.0	1.495265	0	0
60.0	1.495265	0	0
61.0	1.495265	2	2
62.0	1.495265	0	0
63.0	1.495265	0	0
64.0	1.495265	1	1
65.0	1.495265	0	0
66.0	1.495265	0	0
67.0	1.495265	0	0
68.0	1.495265	0	0
69.0	1.495265	1	1
70.0	1.495265	0	0
71.0	1.495265	0	0
72.0	1.495265	0	0
73.0	1.495265	0	0
74.0	1.495265	0	0
75.0	1.495265	0	0
76.0	1.495265	0	0
77.0	1.495265	0	0
78.0	1.495265	0	0
79.0	1.495265	0	0
80.0	1.495265	0	0
81.0	1.495265	0	0
82.0	1.495265	0	0
83.0	1.495265	0	0
84.0	1.495265	0	0
85.0	1.495265	0	0
86.0	1.495265	0	0
87.0	1.495265	0	0
88.0	1.495265	0	0
89.0	1.495265	0	0
90.0	1.495265	0	0
91.0	1.495265	0	0
92.0	1.495265	0	0
93.0	1.495265	0	0
94.0	1.495265	0	0
95.0	1.495265	0	0
96.0	1.495265	0	0
97.0	1.495265	0	0
98.0	1.495265	0	0
99.0	1.495265	0	0
100.0	1.495265	0	0

