## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT bams/SRR12638325.sorted.bam --OUTPUT bams/SRR12638325.sorted.markdup.bam --METRICS_FILE stats/SRR12638325.metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 09 20:02:38 EST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	714	364277	1482	26522	699	159825	0	0.439275	281842

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	0.999999	142751	142751
2.0	1.274586	31901	31901
3.0	1.349984	12461	12461
4.0	1.370687	6075	6075
5.0	1.376372	3455	3455
6.0	1.377933	2093	2093
7.0	1.378362	1427	1427
8.0	1.37848	962	962
9.0	1.378512	734	734
10.0	1.378521	537	537
11.0	1.378523	386	386
12.0	1.378524	287	287
13.0	1.378524	232	232
14.0	1.378524	179	179
15.0	1.378524	130	130
16.0	1.378524	108	108
17.0	1.378524	104	104
18.0	1.378524	79	79
19.0	1.378524	59	59
20.0	1.378524	51	51
21.0	1.378524	52	52
22.0	1.378524	46	46
23.0	1.378524	34	34
24.0	1.378524	20	20
25.0	1.378524	23	23
26.0	1.378524	21	21
27.0	1.378524	21	21
28.0	1.378524	21	21
29.0	1.378524	16	16
30.0	1.378524	14	14
31.0	1.378524	15	15
32.0	1.378524	15	15
33.0	1.378524	12	12
34.0	1.378524	8	8
35.0	1.378524	11	11
36.0	1.378524	9	9
37.0	1.378524	10	10
38.0	1.378524	4	4
39.0	1.378524	3	3
40.0	1.378524	5	5
41.0	1.378524	4	4
42.0	1.378524	5	5
43.0	1.378524	8	8
44.0	1.378524	4	4
45.0	1.378524	4	4
46.0	1.378524	5	5
47.0	1.378524	1	1
48.0	1.378524	2	2
49.0	1.378524	0	0
50.0	1.378524	2	2
51.0	1.378524	5	5
52.0	1.378524	2	2
53.0	1.378524	5	5
54.0	1.378524	2	2
55.0	1.378524	5	5
56.0	1.378524	1	1
57.0	1.378524	1	1
58.0	1.378524	0	0
59.0	1.378524	1	1
60.0	1.378524	2	2
61.0	1.378524	1	1
62.0	1.378524	2	2
63.0	1.378524	3	3
64.0	1.378524	0	0
65.0	1.378524	0	0
66.0	1.378524	0	0
67.0	1.378524	1	1
68.0	1.378524	0	0
69.0	1.378524	0	0
70.0	1.378524	1	1
71.0	1.378524	0	0
72.0	1.378524	3	3
73.0	1.378524	0	0
74.0	1.378524	0	0
75.0	1.378524	0	0
76.0	1.378524	1	1
77.0	1.378524	1	1
78.0	1.378524	0	0
79.0	1.378524	0	0
80.0	1.378524	1	1
81.0	1.378524	0	0
82.0	1.378524	1	1
83.0	1.378524	0	0
84.0	1.378524	0	0
85.0	1.378524	0	0
86.0	1.378524	0	0
87.0	1.378524	0	0
88.0	1.378524	1	1
89.0	1.378524	0	0
90.0	1.378524	0	0
91.0	1.378524	0	0
92.0	1.378524	0	0
93.0	1.378524	0	0
94.0	1.378524	0	0
95.0	1.378524	1	1
96.0	1.378524	0	0
97.0	1.378524	0	0
98.0	1.378524	0	0
99.0	1.378524	0	0
100.0	1.378524	0	0
102.0	0	1	1
107.0	0	1	1
116.0	0	1	1
121.0	0	1	1
122.0	0	1	1

