## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT bams/SRR12983957.sorted.bam --OUTPUT bams/SRR12983957.sorted.markdup.bam --METRICS_FILE stats/SRR12983957.metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 09 20:11:32 EST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	721	395176	29245	31469	713	182949	0	0.463435	281205

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	145271	145271
2.0	1.245294	33443	33443
3.0	1.305464	13561	13561
4.0	1.320223	6734	6734
5.0	1.323843	3828	3828
6.0	1.324731	2446	2446
7.0	1.324949	1700	1700
8.0	1.325003	1143	1143
9.0	1.325016	852	852
10.0	1.325019	600	600
11.0	1.32502	466	466
12.0	1.32502	355	355
13.0	1.32502	317	317
14.0	1.32502	233	233
15.0	1.32502	200	200
16.0	1.32502	138	138
17.0	1.32502	138	138
18.0	1.32502	99	99
19.0	1.32502	86	86
20.0	1.32502	72	72
21.0	1.32502	49	49
22.0	1.32502	58	58
23.0	1.32502	53	53
24.0	1.32502	47	47
25.0	1.32502	36	36
26.0	1.32502	25	25
27.0	1.32502	33	33
28.0	1.32502	15	15
29.0	1.32502	27	27
30.0	1.32502	18	18
31.0	1.32502	14	14
32.0	1.32502	8	8
33.0	1.32502	12	12
34.0	1.32502	12	12
35.0	1.32502	8	8
36.0	1.32502	8	8
37.0	1.32502	6	6
38.0	1.32502	10	10
39.0	1.32502	10	10
40.0	1.32502	10	10
41.0	1.32502	4	4
42.0	1.32502	6	6
43.0	1.32502	6	6
44.0	1.32502	5	5
45.0	1.32502	5	5
46.0	1.32502	3	3
47.0	1.32502	0	0
48.0	1.32502	4	4
49.0	1.32502	3	3
50.0	1.32502	2	2
51.0	1.32502	2	2
52.0	1.32502	1	1
53.0	1.32502	1	1
54.0	1.32502	1	1
55.0	1.32502	2	2
56.0	1.32502	2	2
57.0	1.32502	0	0
58.0	1.32502	0	0
59.0	1.32502	1	1
60.0	1.32502	1	1
61.0	1.32502	1	1
62.0	1.32502	1	1
63.0	1.32502	1	1
64.0	1.32502	1	1
65.0	1.32502	2	2
66.0	1.32502	1	1
67.0	1.32502	0	0
68.0	1.32502	1	1
69.0	1.32502	2	2
70.0	1.32502	0	0
71.0	1.32502	3	3
72.0	1.32502	1	1
73.0	1.32502	0	0
74.0	1.32502	3	3
75.0	1.32502	1	1
76.0	1.32502	0	0
77.0	1.32502	0	0
78.0	1.32502	1	1
79.0	1.32502	1	1
80.0	1.32502	0	0
81.0	1.32502	0	0
82.0	1.32502	0	0
83.0	1.32502	0	0
84.0	1.32502	0	0
85.0	1.32502	1	1
86.0	1.32502	0	0
87.0	1.32502	1	1
88.0	1.32502	1	1
89.0	1.32502	0	0
90.0	1.32502	0	0
91.0	1.32502	0	0
92.0	1.32502	0	0
93.0	1.32502	0	0
94.0	1.32502	1	1
95.0	1.32502	1	1
96.0	1.32502	0	0
97.0	1.32502	1	1
98.0	1.32502	0	0
99.0	1.32502	0	0
100.0	1.32502	0	0
101.0	0	1	1
102.0	0	1	1
104.0	0	1	1
105.0	0	2	2
106.0	0	2	2
107.0	0	1	1
108.0	0	1	1
111.0	0	1	1
113.0	0	1	1

