## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT bams/SRR12638347.sorted.bam --OUTPUT bams/SRR12638347.sorted.markdup.bam --METRICS_FILE stats/SRR12638347.metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 09 19:34:26 EST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	522	257712	607	207496	499	113745	0	0.441885	197581

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	0.999999	100721	100721
2.0	1.271352	21813	21813
3.0	1.344984	8776	8776
4.0	1.364964	4332	4332
5.0	1.370386	2539	2539
6.0	1.371857	1598	1598
7.0	1.372256	1043	1043
8.0	1.372364	696	696
9.0	1.372394	519	519
10.0	1.372402	366	366
11.0	1.372404	296	296
12.0	1.372405	247	247
13.0	1.372405	183	183
14.0	1.372405	132	132
15.0	1.372405	113	113
16.0	1.372405	85	85
17.0	1.372405	78	78
18.0	1.372405	45	45
19.0	1.372405	49	49
20.0	1.372405	44	44
21.0	1.372405	24	24
22.0	1.372405	38	38
23.0	1.372405	24	24
24.0	1.372405	27	27
25.0	1.372405	21	21
26.0	1.372405	13	13
27.0	1.372405	15	15
28.0	1.372405	17	17
29.0	1.372405	9	9
30.0	1.372405	13	13
31.0	1.372405	9	9
32.0	1.372405	9	9
33.0	1.372405	6	6
34.0	1.372405	15	15
35.0	1.372405	1	1
36.0	1.372405	2	2
37.0	1.372405	4	4
38.0	1.372405	3	3
39.0	1.372405	5	5
40.0	1.372405	4	4
41.0	1.372405	3	3
42.0	1.372405	2	2
43.0	1.372405	1	1
44.0	1.372405	0	0
45.0	1.372405	1	1
46.0	1.372405	2	2
47.0	1.372405	6	6
48.0	1.372405	0	0
49.0	1.372405	0	0
50.0	1.372405	0	0
51.0	1.372405	1	1
52.0	1.372405	1	1
53.0	1.372405	0	0
54.0	1.372405	1	1
55.0	1.372405	0	0
56.0	1.372405	2	2
57.0	1.372405	0	0
58.0	1.372405	2	2
59.0	1.372405	1	1
60.0	1.372405	1	1
61.0	1.372405	0	0
62.0	1.372405	1	1
63.0	1.372405	0	0
64.0	1.372405	1	1
65.0	1.372405	0	0
66.0	1.372405	0	0
67.0	1.372405	0	0
68.0	1.372405	1	1
69.0	1.372405	1	1
70.0	1.372405	0	0
71.0	1.372405	0	0
72.0	1.372405	1	1
73.0	1.372405	1	1
74.0	1.372405	1	1
75.0	1.372405	0	0
76.0	1.372405	0	0
77.0	1.372405	0	0
78.0	1.372405	0	0
79.0	1.372405	0	0
80.0	1.372405	0	0
81.0	1.372405	0	0
82.0	1.372405	0	0
83.0	1.372405	0	0
84.0	1.372405	0	0
85.0	1.372405	0	0
86.0	1.372405	0	0
87.0	1.372405	0	0
88.0	1.372405	0	0
89.0	1.372405	0	0
90.0	1.372405	0	0
91.0	1.372405	0	0
92.0	1.372405	0	0
93.0	1.372405	0	0
94.0	1.372405	2	2
95.0	1.372405	0	0
96.0	1.372405	0	0
97.0	1.372405	0	0
98.0	1.372405	0	0
99.0	1.372405	0	0
100.0	1.372405	0	0

