## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT bams/SRR12983967.sorted.bam --OUTPUT bams/SRR12983967.sorted.markdup.bam --METRICS_FILE stats/SRR12983967.metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 09 20:15:26 EST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	320	201804	7007	5876	313	58225	0	0.289069	278597

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	113190	113190
2.0	1.484635	18735	18735
3.0	1.719507	5862	5862
4.0	1.833334	2529	2529
5.0	1.888499	1293	1293
6.0	1.915234	649	649
7.0	1.92819	414	414
8.0	1.934469	263	263
9.0	1.937513	170	170
10.0	1.938987	123	123
11.0	1.939702	87	87
12.0	1.940049	57	57
13.0	1.940216	45	45
14.0	1.940298	31	31
15.0	1.940337	29	29
16.0	1.940356	11	11
17.0	1.940366	18	18
18.0	1.94037	9	9
19.0	1.940372	7	7
20.0	1.940373	7	7
21.0	1.940374	9	9
22.0	1.940374	9	9
23.0	1.940374	4	4
24.0	1.940374	3	3
25.0	1.940374	2	2
26.0	1.940374	4	4
27.0	1.940374	2	2
28.0	1.940374	3	3
29.0	1.940374	5	5
30.0	1.940374	1	1
31.0	1.940374	2	2
32.0	1.940374	0	0
33.0	1.940374	1	1
34.0	1.940374	1	1
35.0	1.940374	2	2
36.0	1.940374	0	0
37.0	1.940374	0	0
38.0	1.940374	0	0
39.0	1.940374	0	0
40.0	1.940374	0	0
41.0	1.940374	0	0
42.0	1.940374	0	0
43.0	1.940374	0	0
44.0	1.940374	0	0
45.0	1.940374	1	1
46.0	1.940374	0	0
47.0	1.940374	1	1
48.0	1.940374	0	0
49.0	1.940374	0	0
50.0	1.940374	0	0
51.0	1.940374	0	0
52.0	1.940374	0	0
53.0	1.940374	0	0
54.0	1.940374	0	0
55.0	1.940374	0	0
56.0	1.940374	0	0
57.0	1.940374	0	0
58.0	1.940374	0	0
59.0	1.940374	0	0
60.0	1.940374	0	0
61.0	1.940374	0	0
62.0	1.940374	0	0
63.0	1.940374	0	0
64.0	1.940374	0	0
65.0	1.940374	0	0
66.0	1.940374	0	0
67.0	1.940374	0	0
68.0	1.940374	0	0
69.0	1.940374	0	0
70.0	1.940374	0	0
71.0	1.940374	0	0
72.0	1.940374	0	0
73.0	1.940374	0	0
74.0	1.940374	0	0
75.0	1.940374	0	0
76.0	1.940374	0	0
77.0	1.940374	0	0
78.0	1.940374	0	0
79.0	1.940374	0	0
80.0	1.940374	0	0
81.0	1.940374	0	0
82.0	1.940374	0	0
83.0	1.940374	0	0
84.0	1.940374	0	0
85.0	1.940374	0	0
86.0	1.940374	0	0
87.0	1.940374	0	0
88.0	1.940374	0	0
89.0	1.940374	0	0
90.0	1.940374	0	0
91.0	1.940374	0	0
92.0	1.940374	0	0
93.0	1.940374	0	0
94.0	1.940374	0	0
95.0	1.940374	0	0
96.0	1.940374	0	0
97.0	1.940374	0	0
98.0	1.940374	0	0
99.0	1.940374	0	0
100.0	1.940374	0	0

