## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT bams/SRR12983963.sorted.bam --OUTPUT bams/SRR12983963.sorted.markdup.bam --METRICS_FILE stats/SRR12983963.metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 09 20:14:33 EST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	856	468527	36363	19542	845	210860	0	0.450539	348547

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	0.999999	177666	177666
2.0	1.260739	40396	40396
3.0	1.328724	16301	16301
4.0	1.346451	7979	7979
5.0	1.351073	4707	4707
6.0	1.352278	2921	2921
7.0	1.352592	1944	1944
8.0	1.352674	1315	1315
9.0	1.352696	931	931
10.0	1.352701	712	712
11.0	1.352703	500	500
12.0	1.352703	404	404
13.0	1.352703	312	312
14.0	1.352703	246	246
15.0	1.352703	207	207
16.0	1.352703	163	163
17.0	1.352703	147	147
18.0	1.352703	120	120
19.0	1.352703	97	97
20.0	1.352703	70	70
21.0	1.352703	72	72
22.0	1.352703	50	50
23.0	1.352703	43	43
24.0	1.352703	35	35
25.0	1.352703	33	33
26.0	1.352703	32	32
27.0	1.352703	28	28
28.0	1.352703	19	19
29.0	1.352703	18	18
30.0	1.352703	15	15
31.0	1.352703	20	20
32.0	1.352703	10	10
33.0	1.352703	18	18
34.0	1.352703	7	7
35.0	1.352703	12	12
36.0	1.352703	5	5
37.0	1.352703	12	12
38.0	1.352703	8	8
39.0	1.352703	6	6
40.0	1.352703	3	3
41.0	1.352703	9	9
42.0	1.352703	5	5
43.0	1.352703	3	3
44.0	1.352703	5	5
45.0	1.352703	2	2
46.0	1.352703	4	4
47.0	1.352703	5	5
48.0	1.352703	2	2
49.0	1.352703	3	3
50.0	1.352703	1	1
51.0	1.352703	4	4
52.0	1.352703	3	3
53.0	1.352703	1	1
54.0	1.352703	1	1
55.0	1.352703	2	2
56.0	1.352703	1	1
57.0	1.352703	0	0
58.0	1.352703	1	1
59.0	1.352703	0	0
60.0	1.352703	1	1
61.0	1.352703	0	0
62.0	1.352703	1	1
63.0	1.352703	0	0
64.0	1.352703	3	3
65.0	1.352703	2	2
66.0	1.352703	1	1
67.0	1.352703	1	1
68.0	1.352703	1	1
69.0	1.352703	1	1
70.0	1.352703	1	1
71.0	1.352703	0	0
72.0	1.352703	2	2
73.0	1.352703	0	0
74.0	1.352703	1	1
75.0	1.352703	2	2
76.0	1.352703	1	1
77.0	1.352703	0	0
78.0	1.352703	0	0
79.0	1.352703	0	0
80.0	1.352703	0	0
81.0	1.352703	0	0
82.0	1.352703	0	0
83.0	1.352703	1	1
84.0	1.352703	1	1
85.0	1.352703	0	0
86.0	1.352703	0	0
87.0	1.352703	0	0
88.0	1.352703	0	0
89.0	1.352703	0	0
90.0	1.352703	0	0
91.0	1.352703	0	0
92.0	1.352703	0	0
93.0	1.352703	0	0
94.0	1.352703	0	0
95.0	1.352703	0	0
96.0	1.352703	0	0
97.0	1.352703	0	0
98.0	1.352703	0	0
99.0	1.352703	0	0
100.0	1.352703	0	0
106.0	0	1	1
124.0	0	2	2
125.0	0	1	1
129.0	0	1	1
131.0	0	1	1
133.0	0	1	1
135.0	0	1	1
146.0	0	1	1
148.0	0	1	1
150.0	0	1	1

