## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT bams/SRR12638335.sorted.bam --OUTPUT bams/SRR12638335.sorted.markdup.bam --METRICS_FILE stats/SRR12638335.metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 09 20:05:54 EST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	983	440245	840	28447	966	200065	0	0.455029	322580

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	0.999999	164594	164594
2.0	1.25544	38259	38259
3.0	1.32069	15048	15048
4.0	1.337358	7697	7697
5.0	1.341615	4515	4515
6.0	1.342703	2680	2680
7.0	1.342981	1808	1808
8.0	1.343052	1289	1289
9.0	1.34307	869	869
10.0	1.343074	682	682
11.0	1.343076	510	510
12.0	1.343076	390	390
13.0	1.343076	324	324
14.0	1.343076	256	256
15.0	1.343076	196	196
16.0	1.343076	167	167
17.0	1.343076	121	121
18.0	1.343076	87	87
19.0	1.343076	82	82
20.0	1.343076	76	76
21.0	1.343076	58	58
22.0	1.343076	52	52
23.0	1.343076	45	45
24.0	1.343076	46	46
25.0	1.343076	35	35
26.0	1.343076	38	38
27.0	1.343076	25	25
28.0	1.343076	29	29
29.0	1.343076	21	21
30.0	1.343076	13	13
31.0	1.343076	11	11
32.0	1.343076	14	14
33.0	1.343076	14	14
34.0	1.343076	5	5
35.0	1.343076	9	9
36.0	1.343076	6	6
37.0	1.343076	6	6
38.0	1.343076	8	8
39.0	1.343076	10	10
40.0	1.343076	4	4
41.0	1.343076	7	7
42.0	1.343076	2	2
43.0	1.343076	3	3
44.0	1.343076	4	4
45.0	1.343076	2	2
46.0	1.343076	4	4
47.0	1.343076	5	5
48.0	1.343076	0	0
49.0	1.343076	1	1
50.0	1.343076	4	4
51.0	1.343076	0	0
52.0	1.343076	4	4
53.0	1.343076	3	3
54.0	1.343076	1	1
55.0	1.343076	1	1
56.0	1.343076	1	1
57.0	1.343076	0	0
58.0	1.343076	4	4
59.0	1.343076	3	3
60.0	1.343076	2	2
61.0	1.343076	0	0
62.0	1.343076	4	4
63.0	1.343076	2	2
64.0	1.343076	0	0
65.0	1.343076	1	1
66.0	1.343076	0	0
67.0	1.343076	4	4
68.0	1.343076	2	2
69.0	1.343076	0	0
70.0	1.343076	1	1
71.0	1.343076	2	2
72.0	1.343076	0	0
73.0	1.343076	1	1
74.0	1.343076	3	3
75.0	1.343076	2	2
76.0	1.343076	0	0
77.0	1.343076	1	1
78.0	1.343076	1	1
79.0	1.343076	1	1
80.0	1.343076	0	0
81.0	1.343076	2	2
82.0	1.343076	0	0
83.0	1.343076	1	1
84.0	1.343076	0	0
85.0	1.343076	0	0
86.0	1.343076	0	0
87.0	1.343076	0	0
88.0	1.343076	1	1
89.0	1.343076	0	0
90.0	1.343076	0	0
91.0	1.343076	0	0
92.0	1.343076	0	0
93.0	1.343076	0	0
94.0	1.343076	0	0
95.0	1.343076	0	0
96.0	1.343076	0	0
97.0	1.343076	0	0
98.0	1.343076	1	1
99.0	1.343076	0	0
100.0	1.343076	0	0

