## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT bams/SRR13644095.sorted.bam --OUTPUT bams/SRR13644095.sorted.markdup.bam --METRICS_FILE stats/SRR13644095.metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 09 19:57:46 EST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	237	137255	754	7827	233	34388	0	0.251173	225947

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	0.999999	83746	83746
2.0	1.544729	12294	12294
3.0	1.841459	3665	3665
4.0	2.003097	1455	1455
5.0	2.091146	660	660
6.0	2.139109	369	369
7.0	2.165236	238	238
8.0	2.179468	143	143
9.0	2.18722	94	94
10.0	2.191444	46	46
11.0	2.193744	35	35
12.0	2.194997	28	28
13.0	2.19568	18	18
14.0	2.196052	8	8
15.0	2.196254	13	13
16.0	2.196364	7	7
17.0	2.196425	7	7
18.0	2.196457	6	6
19.0	2.196475	8	8
20.0	2.196485	3	3
21.0	2.19649	2	2
22.0	2.196493	5	5
23.0	2.196495	2	2
24.0	2.196495	1	1
25.0	2.196496	1	1
26.0	2.196496	1	1
27.0	2.196496	1	1
28.0	2.196496	1	1
29.0	2.196496	1	1
30.0	2.196496	0	0
31.0	2.196496	2	2
32.0	2.196496	1	1
33.0	2.196496	5	5
34.0	2.196496	0	0
35.0	2.196496	0	0
36.0	2.196496	0	0
37.0	2.196496	0	0
38.0	2.196496	0	0
39.0	2.196496	0	0
40.0	2.196496	0	0
41.0	2.196496	0	0
42.0	2.196496	0	0
43.0	2.196496	0	0
44.0	2.196496	0	0
45.0	2.196496	0	0
46.0	2.196496	0	0
47.0	2.196496	1	1
48.0	2.196496	0	0
49.0	2.196496	0	0
50.0	2.196496	0	0
51.0	2.196496	0	0
52.0	2.196496	0	0
53.0	2.196496	0	0
54.0	2.196496	0	0
55.0	2.196496	0	0
56.0	2.196496	0	0
57.0	2.196496	0	0
58.0	2.196496	0	0
59.0	2.196496	0	0
60.0	2.196496	0	0
61.0	2.196496	0	0
62.0	2.196496	0	0
63.0	2.196496	0	0
64.0	2.196496	0	0
65.0	2.196496	0	0
66.0	2.196496	0	0
67.0	2.196496	0	0
68.0	2.196496	0	0
69.0	2.196496	0	0
70.0	2.196496	0	0
71.0	2.196496	0	0
72.0	2.196496	0	0
73.0	2.196496	0	0
74.0	2.196496	0	0
75.0	2.196496	0	0
76.0	2.196496	0	0
77.0	2.196496	0	0
78.0	2.196496	0	0
79.0	2.196496	0	0
80.0	2.196496	0	0
81.0	2.196496	0	0
82.0	2.196496	0	0
83.0	2.196496	0	0
84.0	2.196496	0	0
85.0	2.196496	0	0
86.0	2.196496	0	0
87.0	2.196496	0	0
88.0	2.196496	0	0
89.0	2.196496	0	0
90.0	2.196496	0	0
91.0	2.196496	0	0
92.0	2.196496	0	0
93.0	2.196496	0	0
94.0	2.196496	0	0
95.0	2.196496	0	0
96.0	2.196496	0	0
97.0	2.196496	0	0
98.0	2.196496	0	0
99.0	2.196496	0	0
100.0	2.196496	0	0

