## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT bams/SRR12983958.sorted.bam --OUTPUT bams/SRR12983958.sorted.markdup.bam --METRICS_FILE stats/SRR12983958.metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 09 20:12:02 EST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	845	395586	36596	16833	831	159900	0	0.404828	345928

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	0.999999	169640	169640
2.0	1.318684	35175	35175
3.0	1.420244	13442	13442
4.0	1.45261	6472	6472
5.0	1.462925	3584	3584
6.0	1.466212	2102	2102
7.0	1.467259	1398	1398
8.0	1.467593	944	944
9.0	1.4677	629	629
10.0	1.467734	492	492
11.0	1.467744	355	355
12.0	1.467748	274	274
13.0	1.467749	223	223
14.0	1.467749	150	150
15.0	1.467749	120	120
16.0	1.467749	110	110
17.0	1.467749	84	84
18.0	1.467749	59	59
19.0	1.467749	54	54
20.0	1.467749	53	53
21.0	1.467749	46	46
22.0	1.467749	42	42
23.0	1.467749	29	29
24.0	1.467749	27	27
25.0	1.467749	18	18
26.0	1.467749	17	17
27.0	1.467749	9	9
28.0	1.467749	11	11
29.0	1.467749	8	8
30.0	1.467749	9	9
31.0	1.467749	13	13
32.0	1.467749	9	9
33.0	1.467749	9	9
34.0	1.467749	5	5
35.0	1.467749	7	7
36.0	1.467749	5	5
37.0	1.467749	3	3
38.0	1.467749	3	3
39.0	1.467749	3	3
40.0	1.467749	7	7
41.0	1.467749	7	7
42.0	1.467749	2	2
43.0	1.467749	1	1
44.0	1.467749	3	3
45.0	1.467749	3	3
46.0	1.467749	0	0
47.0	1.467749	1	1
48.0	1.467749	4	4
49.0	1.467749	0	0
50.0	1.467749	1	1
51.0	1.467749	1	1
52.0	1.467749	0	0
53.0	1.467749	0	0
54.0	1.467749	1	1
55.0	1.467749	0	0
56.0	1.467749	0	0
57.0	1.467749	3	3
58.0	1.467749	1	1
59.0	1.467749	1	1
60.0	1.467749	0	0
61.0	1.467749	0	0
62.0	1.467749	0	0
63.0	1.467749	0	0
64.0	1.467749	1	1
65.0	1.467749	1	1
66.0	1.467749	1	1
67.0	1.467749	0	0
68.0	1.467749	1	1
69.0	1.467749	1	1
70.0	1.467749	0	0
71.0	1.467749	0	0
72.0	1.467749	0	0
73.0	1.467749	0	0
74.0	1.467749	0	0
75.0	1.467749	0	0
76.0	1.467749	0	0
77.0	1.467749	1	1
78.0	1.467749	0	0
79.0	1.467749	0	0
80.0	1.467749	0	0
81.0	1.467749	0	0
82.0	1.467749	0	0
83.0	1.467749	0	0
84.0	1.467749	0	0
85.0	1.467749	0	0
86.0	1.467749	0	0
87.0	1.467749	0	0
88.0	1.467749	0	0
89.0	1.467749	0	0
90.0	1.467749	0	0
91.0	1.467749	0	0
92.0	1.467749	0	0
93.0	1.467749	0	0
94.0	1.467749	0	0
95.0	1.467749	0	0
96.0	1.467749	1	1
97.0	1.467749	0	0
98.0	1.467749	0	0
99.0	1.467749	0	0
100.0	1.467749	0	0
122.0	0	1	1
126.0	0	2	2
129.0	0	1	1
138.0	0	1	1
144.0	0	3	3
153.0	0	1	1
154.0	0	1	1

