## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT bams/SRR12983960.sorted.bam --OUTPUT bams/SRR12983960.sorted.markdup.bam --METRICS_FILE stats/SRR12983960.metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 09 20:12:51 EST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	726	474436	2221	22188	714	208014	0	0.438861	367458

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	0.999999	186543	186543
2.0	1.274959	40813	40813
3.0	1.350562	16072	16072
4.0	1.37135	7944	7944
5.0	1.377065	4562	4562
6.0	1.378637	2831	2831
7.0	1.379069	1915	1915
8.0	1.379188	1337	1337
9.0	1.379221	938	938
10.0	1.37923	766	766
11.0	1.379232	513	513
12.0	1.379233	418	418
13.0	1.379233	310	310
14.0	1.379233	245	245
15.0	1.379233	164	164
16.0	1.379233	156	156
17.0	1.379233	122	122
18.0	1.379233	101	101
19.0	1.379233	85	85
20.0	1.379233	74	74
21.0	1.379233	68	68
22.0	1.379233	53	53
23.0	1.379233	44	44
24.0	1.379233	40	40
25.0	1.379233	35	35
26.0	1.379233	13	13
27.0	1.379233	18	18
28.0	1.379233	22	22
29.0	1.379233	23	23
30.0	1.379233	24	24
31.0	1.379233	16	16
32.0	1.379233	9	9
33.0	1.379233	12	12
34.0	1.379233	12	12
35.0	1.379233	11	11
36.0	1.379233	9	9
37.0	1.379233	7	7
38.0	1.379233	7	7
39.0	1.379233	5	5
40.0	1.379233	8	8
41.0	1.379233	5	5
42.0	1.379233	5	5
43.0	1.379233	5	5
44.0	1.379233	3	3
45.0	1.379233	4	4
46.0	1.379233	1	1
47.0	1.379233	1	1
48.0	1.379233	0	0
49.0	1.379233	1	1
50.0	1.379233	1	1
51.0	1.379233	6	6
52.0	1.379233	1	1
53.0	1.379233	3	3
54.0	1.379233	2	2
55.0	1.379233	3	3
56.0	1.379233	1	1
57.0	1.379233	2	2
58.0	1.379233	1	1
59.0	1.379233	1	1
60.0	1.379233	0	0
61.0	1.379233	2	2
62.0	1.379233	2	2
63.0	1.379233	2	2
64.0	1.379233	2	2
65.0	1.379233	3	3
66.0	1.379233	1	1
67.0	1.379233	0	0
68.0	1.379233	1	1
69.0	1.379233	0	0
70.0	1.379233	0	0
71.0	1.379233	1	1
72.0	1.379233	0	0
73.0	1.379233	0	0
74.0	1.379233	0	0
75.0	1.379233	4	4
76.0	1.379233	3	3
77.0	1.379233	1	1
78.0	1.379233	0	0
79.0	1.379233	1	1
80.0	1.379233	1	1
81.0	1.379233	0	0
82.0	1.379233	0	0
83.0	1.379233	1	1
84.0	1.379233	1	1
85.0	1.379233	0	0
86.0	1.379233	0	0
87.0	1.379233	0	0
88.0	1.379233	1	1
89.0	1.379233	0	0
90.0	1.379233	1	1
91.0	1.379233	0	0
92.0	1.379233	0	0
93.0	1.379233	0	0
94.0	1.379233	0	0
95.0	1.379233	1	1
96.0	1.379233	0	0
97.0	1.379233	0	0
98.0	1.379233	0	0
99.0	1.379233	0	0
100.0	1.379233	0	0
139.0	0	1	1
155.0	0	1	1

