## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT bams/SRR12638336.sorted.bam --OUTPUT bams/SRR12638336.sorted.markdup.bam --METRICS_FILE stats/SRR12638336.metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 09 19:34:24 EST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	1052	413414	1017	64800	1035	193171	0	0.467914	289882

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	0.999999	149856	149856
2.0	1.240232	34821	34821
3.0	1.297944	14133	14133
4.0	1.311808	7207	7207
5.0	1.315139	4243	4243
6.0	1.315939	2604	2604
7.0	1.316131	1699	1699
8.0	1.316177	1269	1269
9.0	1.316188	870	870
10.0	1.316191	695	695
11.0	1.316191	513	513
12.0	1.316192	403	403
13.0	1.316192	341	341
14.0	1.316192	253	253
15.0	1.316192	204	204
16.0	1.316192	177	177
17.0	1.316192	135	135
18.0	1.316192	112	112
19.0	1.316192	76	76
20.0	1.316192	72	72
21.0	1.316192	74	74
22.0	1.316192	57	57
23.0	1.316192	48	48
24.0	1.316192	42	42
25.0	1.316192	41	41
26.0	1.316192	28	28
27.0	1.316192	28	28
28.0	1.316192	18	18
29.0	1.316192	21	21
30.0	1.316192	19	19
31.0	1.316192	16	16
32.0	1.316192	9	9
33.0	1.316192	12	12
34.0	1.316192	8	8
35.0	1.316192	12	12
36.0	1.316192	11	11
37.0	1.316192	12	12
38.0	1.316192	6	6
39.0	1.316192	8	8
40.0	1.316192	8	8
41.0	1.316192	6	6
42.0	1.316192	4	4
43.0	1.316192	4	4
44.0	1.316192	1	1
45.0	1.316192	0	0
46.0	1.316192	4	4
47.0	1.316192	4	4
48.0	1.316192	8	8
49.0	1.316192	1	1
50.0	1.316192	2	2
51.0	1.316192	1	1
52.0	1.316192	3	3
53.0	1.316192	4	4
54.0	1.316192	2	2
55.0	1.316192	2	2
56.0	1.316192	0	0
57.0	1.316192	2	2
58.0	1.316192	1	1
59.0	1.316192	0	0
60.0	1.316192	0	0
61.0	1.316192	1	1
62.0	1.316192	1	1
63.0	1.316192	2	2
64.0	1.316192	3	3
65.0	1.316192	1	1
66.0	1.316192	2	2
67.0	1.316192	0	0
68.0	1.316192	0	0
69.0	1.316192	1	1
70.0	1.316192	2	2
71.0	1.316192	1	1
72.0	1.316192	1	1
73.0	1.316192	2	2
74.0	1.316192	1	1
75.0	1.316192	3	3
76.0	1.316192	1	1
77.0	1.316192	0	0
78.0	1.316192	1	1
79.0	1.316192	2	2
80.0	1.316192	0	0
81.0	1.316192	0	0
82.0	1.316192	1	1
83.0	1.316192	1	1
84.0	1.316192	0	0
85.0	1.316192	0	0
86.0	1.316192	1	1
87.0	1.316192	1	1
88.0	1.316192	0	0
89.0	1.316192	2	2
90.0	1.316192	0	0
91.0	1.316192	0	0
92.0	1.316192	0	0
93.0	1.316192	1	1
94.0	1.316192	0	0
95.0	1.316192	0	0
96.0	1.316192	0	0
97.0	1.316192	0	0
98.0	1.316192	0	0
99.0	1.316192	0	0
100.0	1.316192	1	1

