## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT bams/SRR12638332.sorted.bam --OUTPUT bams/SRR12638332.sorted.markdup.bam --METRICS_FILE stats/SRR12638332.metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 09 19:34:11 EST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	735	351855	1180	40547	721	148307	0	0.422084	289244

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	143690	143690
2.0	1.296276	31562	31562
3.0	1.384055	12120	12120
4.0	1.410062	5806	5806
5.0	1.417767	3280	3280
6.0	1.42005	2000	2000
7.0	1.420727	1281	1281
8.0	1.420927	928	928
9.0	1.420986	648	648
10.0	1.421004	461	461
11.0	1.421009	351	351
12.0	1.421011	249	249
13.0	1.421011	197	197
14.0	1.421011	144	144
15.0	1.421011	120	120
16.0	1.421011	115	115
17.0	1.421011	89	89
18.0	1.421011	75	75
19.0	1.421011	73	73
20.0	1.421011	45	45
21.0	1.421011	37	37
22.0	1.421011	27	27
23.0	1.421011	19	19
24.0	1.421011	17	17
25.0	1.421011	24	24
26.0	1.421011	21	21
27.0	1.421011	22	22
28.0	1.421011	18	18
29.0	1.421011	12	12
30.0	1.421011	5	5
31.0	1.421011	7	7
32.0	1.421011	6	6
33.0	1.421011	9	9
34.0	1.421011	5	5
35.0	1.421011	6	6
36.0	1.421011	8	8
37.0	1.421011	2	2
38.0	1.421011	3	3
39.0	1.421011	3	3
40.0	1.421011	3	3
41.0	1.421011	4	4
42.0	1.421011	4	4
43.0	1.421011	2	2
44.0	1.421011	4	4
45.0	1.421011	1	1
46.0	1.421011	4	4
47.0	1.421011	5	5
48.0	1.421011	3	3
49.0	1.421011	0	0
50.0	1.421011	1	1
51.0	1.421011	4	4
52.0	1.421011	1	1
53.0	1.421011	1	1
54.0	1.421011	2	2
55.0	1.421011	2	2
56.0	1.421011	2	2
57.0	1.421011	2	2
58.0	1.421011	0	0
59.0	1.421011	2	2
60.0	1.421011	1	1
61.0	1.421011	1	1
62.0	1.421011	0	0
63.0	1.421011	0	0
64.0	1.421011	1	1
65.0	1.421011	0	0
66.0	1.421011	3	3
67.0	1.421011	2	2
68.0	1.421011	2	2
69.0	1.421011	0	0
70.0	1.421011	1	1
71.0	1.421011	0	0
72.0	1.421011	1	1
73.0	1.421011	0	0
74.0	1.421011	0	0
75.0	1.421011	1	1
76.0	1.421011	0	0
77.0	1.421011	0	0
78.0	1.421011	0	0
79.0	1.421011	0	0
80.0	1.421011	0	0
81.0	1.421011	0	0
82.0	1.421011	0	0
83.0	1.421011	0	0
84.0	1.421011	0	0
85.0	1.421011	2	2
86.0	1.421011	0	0
87.0	1.421011	0	0
88.0	1.421011	1	1
89.0	1.421011	0	0
90.0	1.421011	0	0
91.0	1.421011	0	0
92.0	1.421011	0	0
93.0	1.421011	0	0
94.0	1.421011	0	0
95.0	1.421011	0	0
96.0	1.421011	0	0
97.0	1.421011	0	0
98.0	1.421011	0	0
99.0	1.421011	0	0
100.0	1.421011	0	0

