## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT bams/SRR12983971.sorted.bam --OUTPUT bams/SRR12983971.sorted.markdup.bam --METRICS_FILE stats/SRR12983971.metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 09 20:17:31 EST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	831	322722	13576	237179	812	158748	0	0.492527	208116

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	111161	111161
2.0	1.212103	25119	25119
3.0	1.25709	10527	10527
4.0	1.266632	5359	5359
5.0	1.268656	3358	3358
6.0	1.269086	2093	2093
7.0	1.269177	1443	1443
8.0	1.269196	1031	1031
9.0	1.2692	743	743
10.0	1.269201	509	509
11.0	1.269201	411	411
12.0	1.269201	319	319
13.0	1.269201	287	287
14.0	1.269201	230	230
15.0	1.269201	178	178
16.0	1.269201	138	138
17.0	1.269201	129	129
18.0	1.269201	91	91
19.0	1.269201	112	112
20.0	1.269201	78	78
21.0	1.269201	64	64
22.0	1.269201	61	61
23.0	1.269201	63	63
24.0	1.269201	58	58
25.0	1.269201	48	48
26.0	1.269201	30	30
27.0	1.269201	26	26
28.0	1.269201	25	25
29.0	1.269201	27	27
30.0	1.269201	27	27
31.0	1.269201	15	15
32.0	1.269201	16	16
33.0	1.269201	13	13
34.0	1.269201	9	9
35.0	1.269201	9	9
36.0	1.269201	10	10
37.0	1.269201	11	11
38.0	1.269201	17	17
39.0	1.269201	2	2
40.0	1.269201	8	8
41.0	1.269201	11	11
42.0	1.269201	3	3
43.0	1.269201	7	7
44.0	1.269201	8	8
45.0	1.269201	10	10
46.0	1.269201	3	3
47.0	1.269201	5	5
48.0	1.269201	4	4
49.0	1.269201	4	4
50.0	1.269201	2	2
51.0	1.269201	7	7
52.0	1.269201	4	4
53.0	1.269201	2	2
54.0	1.269201	3	3
55.0	1.269201	7	7
56.0	1.269201	2	2
57.0	1.269201	1	1
58.0	1.269201	4	4
59.0	1.269201	3	3
60.0	1.269201	1	1
61.0	1.269201	2	2
62.0	1.269201	2	2
63.0	1.269201	1	1
64.0	1.269201	2	2
65.0	1.269201	1	1
66.0	1.269201	1	1
67.0	1.269201	0	0
68.0	1.269201	0	0
69.0	1.269201	0	0
70.0	1.269201	0	0
71.0	1.269201	0	0
72.0	1.269201	0	0
73.0	1.269201	0	0
74.0	1.269201	4	4
75.0	1.269201	0	0
76.0	1.269201	0	0
77.0	1.269201	1	1
78.0	1.269201	0	0
79.0	1.269201	1	1
80.0	1.269201	0	0
81.0	1.269201	0	0
82.0	1.269201	1	1
83.0	1.269201	0	0
84.0	1.269201	0	0
85.0	1.269201	0	0
86.0	1.269201	0	0
87.0	1.269201	2	2
88.0	1.269201	0	0
89.0	1.269201	0	0
90.0	1.269201	1	1
91.0	1.269201	0	0
92.0	1.269201	1	1
93.0	1.269201	1	1
94.0	1.269201	0	0
95.0	1.269201	0	0
96.0	1.269201	0	0
97.0	1.269201	0	0
98.0	1.269201	0	0
99.0	1.269201	0	0
100.0	1.269201	0	0
103.0	0	1	1
108.0	0	1	1
112.0	0	1	1
113.0	0	1	1
123.0	0	2	2
165.0	0	1	1

