## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT bams/SRR13644090.sorted.bam --OUTPUT bams/SRR13644090.sorted.markdup.bam --METRICS_FILE stats/SRR13644090.metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 09 19:33:20 EST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	253	143157	755	14447	239	39108	0	0.273775	211736

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	0.999999	83291	83291
2.0	1.50859	13046	13046
3.0	1.767255	4003	4003
4.0	1.89881	1625	1625
5.0	1.965717	797	797
6.0	1.999746	450	450
7.0	2.017053	252	252
8.0	2.025855	165	165
9.0	2.030331	116	116
10.0	2.032608	70	70
11.0	2.033766	47	47
12.0	2.034355	31	31
13.0	2.034654	34	34
14.0	2.034807	24	24
15.0	2.034884	19	19
16.0	2.034924	18	18
17.0	2.034944	13	13
18.0	2.034954	7	7
19.0	2.034959	4	4
20.0	2.034962	5	5
21.0	2.034963	3	3
22.0	2.034964	5	5
23.0	2.034964	1	1
24.0	2.034964	4	4
25.0	2.034964	2	2
26.0	2.034964	2	2
27.0	2.034964	3	3
28.0	2.034964	1	1
29.0	2.034964	1	1
30.0	2.034964	0	0
31.0	2.034964	2	2
32.0	2.034964	1	1
33.0	2.034964	0	0
34.0	2.034964	0	0
35.0	2.034964	0	0
36.0	2.034964	0	0
37.0	2.034964	0	0
38.0	2.034964	0	0
39.0	2.034964	1	1
40.0	2.034964	0	0
41.0	2.034964	0	0
42.0	2.034964	1	1
43.0	2.034964	0	0
44.0	2.034964	1	1
45.0	2.034964	1	1
46.0	2.034964	0	0
47.0	2.034964	0	0
48.0	2.034964	1	1
49.0	2.034964	1	1
50.0	2.034964	0	0
51.0	2.034964	0	0
52.0	2.034964	0	0
53.0	2.034964	0	0
54.0	2.034964	0	0
55.0	2.034964	0	0
56.0	2.034964	0	0
57.0	2.034964	0	0
58.0	2.034964	0	0
59.0	2.034964	0	0
60.0	2.034964	0	0
61.0	2.034964	0	0
62.0	2.034964	0	0
63.0	2.034964	0	0
64.0	2.034964	0	0
65.0	2.034964	0	0
66.0	2.034964	0	0
67.0	2.034964	0	0
68.0	2.034964	0	0
69.0	2.034964	0	0
70.0	2.034964	0	0
71.0	2.034964	0	0
72.0	2.034964	0	0
73.0	2.034964	0	0
74.0	2.034964	0	0
75.0	2.034964	0	0
76.0	2.034964	0	0
77.0	2.034964	0	0
78.0	2.034964	0	0
79.0	2.034964	0	0
80.0	2.034964	0	0
81.0	2.034964	0	0
82.0	2.034964	0	0
83.0	2.034964	0	0
84.0	2.034964	0	0
85.0	2.034964	0	0
86.0	2.034964	0	0
87.0	2.034964	0	0
88.0	2.034964	0	0
89.0	2.034964	0	0
90.0	2.034964	0	0
91.0	2.034964	0	0
92.0	2.034964	0	0
93.0	2.034964	0	0
94.0	2.034964	0	0
95.0	2.034964	0	0
96.0	2.034964	1	1
97.0	2.034964	0	0
98.0	2.034964	0	0
99.0	2.034964	0	0
100.0	2.034964	0	0

