## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT bams/SRR12983968.sorted.bam --OUTPUT bams/SRR12983968.sorted.markdup.bam --METRICS_FILE stats/SRR12983968.metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 09 20:15:49 EST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	752	492633	28770	22114	743	232485	0	0.472317	339971

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	0.999999	175697	175697
2.0	1.234793	41626	41626
3.0	1.289921	17162	17162
4.0	1.302865	8596	8596
5.0	1.305904	4979	4979
6.0	1.306618	3192	3192
7.0	1.306785	2132	2132
8.0	1.306825	1504	1504
9.0	1.306834	1094	1094
10.0	1.306836	779	779
11.0	1.306837	659	659
12.0	1.306837	465	465
13.0	1.306837	374	374
14.0	1.306837	273	273
15.0	1.306837	248	248
16.0	1.306837	191	191
17.0	1.306837	190	190
18.0	1.306837	133	133
19.0	1.306837	87	87
20.0	1.306837	105	105
21.0	1.306837	61	61
22.0	1.306837	50	50
23.0	1.306837	50	50
24.0	1.306837	54	54
25.0	1.306837	50	50
26.0	1.306837	43	43
27.0	1.306837	32	32
28.0	1.306837	33	33
29.0	1.306837	32	32
30.0	1.306837	26	26
31.0	1.306837	15	15
32.0	1.306837	16	16
33.0	1.306837	21	21
34.0	1.306837	24	24
35.0	1.306837	12	12
36.0	1.306837	13	13
37.0	1.306837	6	6
38.0	1.306837	7	7
39.0	1.306837	9	9
40.0	1.306837	9	9
41.0	1.306837	9	9
42.0	1.306837	4	4
43.0	1.306837	2	2
44.0	1.306837	5	5
45.0	1.306837	3	3
46.0	1.306837	2	2
47.0	1.306837	4	4
48.0	1.306837	3	3
49.0	1.306837	4	4
50.0	1.306837	3	3
51.0	1.306837	5	5
52.0	1.306837	1	1
53.0	1.306837	2	2
54.0	1.306837	2	2
55.0	1.306837	2	2
56.0	1.306837	2	2
57.0	1.306837	1	1
58.0	1.306837	2	2
59.0	1.306837	1	1
60.0	1.306837	0	0
61.0	1.306837	1	1
62.0	1.306837	2	2
63.0	1.306837	2	2
64.0	1.306837	1	1
65.0	1.306837	2	2
66.0	1.306837	2	2
67.0	1.306837	2	2
68.0	1.306837	1	1
69.0	1.306837	2	2
70.0	1.306837	1	1
71.0	1.306837	1	1
72.0	1.306837	0	0
73.0	1.306837	0	0
74.0	1.306837	1	1
75.0	1.306837	2	2
76.0	1.306837	2	2
77.0	1.306837	0	0
78.0	1.306837	2	2
79.0	1.306837	0	0
80.0	1.306837	1	1
81.0	1.306837	1	1
82.0	1.306837	0	0
83.0	1.306837	0	0
84.0	1.306837	1	1
85.0	1.306837	1	1
86.0	1.306837	0	0
87.0	1.306837	1	1
88.0	1.306837	0	0
89.0	1.306837	0	0
90.0	1.306837	0	0
91.0	1.306837	0	0
92.0	1.306837	0	0
93.0	1.306837	1	1
94.0	1.306837	1	1
95.0	1.306837	0	0
96.0	1.306837	0	0
97.0	1.306837	0	0
98.0	1.306837	1	1
99.0	1.306837	1	1
100.0	1.306837	0	0
103.0	0	1	1
104.0	0	1	1
106.0	0	1	1
108.0	0	1	1
111.0	0	1	1
118.0	0	1	1
125.0	0	1	1
137.0	0	1	1
159.0	0	1	1

