## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT bams/SRR13644092.sorted.bam --OUTPUT bams/SRR13644092.sorted.markdup.bam --METRICS_FILE stats/SRR13644092.metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 09 19:33:22 EST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	192	156998	825	4774	186	34613	0	0.220925	301535

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	102074	102074
2.0	1.594127	13462	13462
3.0	1.947113	3841	3841
4.0	2.156832	1477	1477
5.0	2.281431	623	623
6.0	2.355459	341	341
7.0	2.399441	202	202
8.0	2.425572	125	125
9.0	2.441097	70	70
10.0	2.450321	52	52
11.0	2.455801	23	23
12.0	2.459057	18	18
13.0	2.460992	10	10
14.0	2.462141	8	8
15.0	2.462824	17	17
16.0	2.463229	9	9
17.0	2.46347	7	7
18.0	2.463614	3	3
19.0	2.463699	6	6
20.0	2.463749	2	2
21.0	2.463779	3	3
22.0	2.463797	1	1
23.0	2.463808	2	2
24.0	2.463814	1	1
25.0	2.463818	1	1
26.0	2.46382	1	1
27.0	2.463821	0	0
28.0	2.463822	1	1
29.0	2.463822	0	0
30.0	2.463823	0	0
31.0	2.463823	0	0
32.0	2.463823	0	0
33.0	2.463823	2	2
34.0	2.463823	1	1
35.0	2.463823	0	0
36.0	2.463823	1	1
37.0	2.463823	1	1
38.0	2.463823	0	0
39.0	2.463823	0	0
40.0	2.463823	0	0
41.0	2.463823	0	0
42.0	2.463823	0	0
43.0	2.463823	0	0
44.0	2.463823	0	0
45.0	2.463823	0	0
46.0	2.463823	0	0
47.0	2.463823	0	0
48.0	2.463823	0	0
49.0	2.463823	0	0
50.0	2.463823	0	0
51.0	2.463823	0	0
52.0	2.463823	0	0
53.0	2.463823	0	0
54.0	2.463823	0	0
55.0	2.463823	0	0
56.0	2.463823	0	0
57.0	2.463823	0	0
58.0	2.463823	0	0
59.0	2.463823	0	0
60.0	2.463823	0	0
61.0	2.463823	0	0
62.0	2.463823	0	0
63.0	2.463823	0	0
64.0	2.463823	0	0
65.0	2.463823	0	0
66.0	2.463823	0	0
67.0	2.463823	0	0
68.0	2.463823	0	0
69.0	2.463823	0	0
70.0	2.463823	0	0
71.0	2.463823	0	0
72.0	2.463823	0	0
73.0	2.463823	0	0
74.0	2.463823	0	0
75.0	2.463823	0	0
76.0	2.463823	0	0
77.0	2.463823	0	0
78.0	2.463823	0	0
79.0	2.463823	0	0
80.0	2.463823	0	0
81.0	2.463823	0	0
82.0	2.463823	0	0
83.0	2.463823	0	0
84.0	2.463823	0	0
85.0	2.463823	0	0
86.0	2.463823	0	0
87.0	2.463823	0	0
88.0	2.463823	0	0
89.0	2.463823	0	0
90.0	2.463823	0	0
91.0	2.463823	0	0
92.0	2.463823	0	0
93.0	2.463823	0	0
94.0	2.463823	0	0
95.0	2.463823	0	0
96.0	2.463823	0	0
97.0	2.463823	0	0
98.0	2.463823	0	0
99.0	2.463823	0	0
100.0	2.463823	0	0

